221225JHXD0PVM,2022-12-25 10:22,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,2
221224FBJ8GY3Q,2022-12-24 03:50,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,10
221228SRCGGB6E,2022-12-28 07:06,TRAY SEMAI BENIH TANAMAN/SEEDLING TRAY 50 LUBANG,,17000,3
221228TB16XS1D,2022-12-28 12:40,BENIH TANAMAN UNGGUL BUNGA MARIGOLD,,4999,2
221228TB16XS1D,2022-12-28 12:40,[[COD]] BENIH TANAMAN UNGGUL BUNGA MATAHARI/ BENIH BUNGA MATAHARI,,5000,1
221228TB16XS1D,2022-12-28 12:40,BENIH UNGGUL BUNGA CHAMOMILE/BIBIT/SEEDS/CHAMOMILE,,5000,1
221228TB16XS1D,2022-12-28 12:40,MEDIA TANAM SIAP PAKAI 4kg KHUSUS GOSEND MERK DAUN MAS TANAH PUPUK KOMPOS UNTUK TANAMAN BUAH BUNGA DAN SAYUR,,5870,4
221224GDAHDK6F,2022-12-24 13:54,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,6
221225JDYE9G45,2022-12-25 09:11,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,6
2301017JK20EXG,2023-01-01 15:21,MEDIA TANAM SIAP PAKAI 4kg KHUSUS GOSEND MERK DAUN MAS TANAH PUPUK KOMPOS UNTUK TANAMAN BUAH BUNGA DAN SAYUR,,5870,5
2301028HQQUD3K,2023-01-02 00:38,POLYBAG TANAMAN HITAM SIAP PAKAI,15x15,250,2
2301028HQQUD3K,2023-01-02 00:38,POLYBAG TANAMAN HITAM SIAP PAKAI,10x15,200,12
2301028HQQUD3K,2023-01-02 00:38,BENIH TANAMAN UNGGUL SAYUR SAWI PAKCOY/SAWI SENDOK/SAWI GAJAH/ BIBIT/SEEDS,,999,1
2301028HQQUD3K,2023-01-02 00:38,BENIH TANAMAN TOMAT/BIBIT/SEEDS UNGGUL,,999,1
2301028HQQUD3K,2023-01-02 00:38,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,1
2301028HQQUD3K,2023-01-02 00:38,BENIH TANAMAN UNGGUL SELEDRI/BIBIT/SEEDS,,999,1
2301028HQQUD3K,2023-01-02 00:38,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,1
2301028HQQUD3K,2023-01-02 00:38,[[COD]] BENIH TANAMAN UNGGUL BAYAM/ BENIH BAYAM/ BIBIT TANAMAN,,999,1
23010178186XQF,2023-01-01 12:12,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,4
221230200QG2JE,2022-12-30 10:05,BENIH TANAMAN UNGGUL SAYUR SAWI PAKCOY/SAWI SENDOK/SAWI GAJAH/ BIBIT/SEEDS,,999,3
221230200QG2JE,2022-12-30 10:05,BENIH TANAMAN TOMAT/BIBIT/SEEDS UNGGUL,,999,2
221230200QG2JE,2022-12-30 10:05,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,1
221230200QG2JE,2022-12-30 10:05,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,1
221230200QG2JE,2022-12-30 10:05,BENIH TANAMAN UNGGUL CABE RAWIT/BENIH CABE/ BIBIT TANAMAN UNGGUL,,999,2
2301029N1VWERC,2023-01-02 11:10,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,2
230104F66DRMCG,2023-01-04 16:00,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,5
230104F66DRMCG,2023-01-04 16:00,POT TANAMAN PLASTIK PUTIH TAWON ULIR UKURAN 10 12 15 18,15,7000,1
230104F66DRMCG,2023-01-04 16:00,POT TANAMAN PLASTIK PUTIH TAWON ULIR UKURAN 10 12 15 18,18,9000,1
23010168PT9U1Q,2023-01-01 02:51,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,2
230103BRDDCUTR,2023-01-03 07:16,POLYBAG TANAMAN HITAM SIAP PAKAI,10x15,200,5
230103BRDDCUTR,2023-01-03 07:16,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,2
230103BRDDCUTR,2023-01-03 07:16,COCOPEAT/COCOPIT MEDIA TANAM MERK DAUN MAS UKURAN 250GR,,1350,2
230103BRDDCUTR,2023-01-03 07:16,MEDIA TANAM SIAP PAKAI 4kg KHUSUS GOSEND MERK DAUN MAS TANAH PUPUK KOMPOS UNTUK TANAMAN BUAH BUNGA DAN SAYUR,,5870,3
230103C14FMP3J,2023-01-03 09:52,SEKAM BAKAR/MEDIA TANAM,,5500,1
230103C14FMP3J,2023-01-03 09:52,[ECER] MEDIA TANAM TANAH 500gr SIAP PAKAI MERK DAUN MAS/MEDIA ORGANIK TANAMAN BUAH BUNGA DAN SAYUR,,1980,1
230103C14FMP3J,2023-01-03 09:52,Tatakan penamoung air pot ukuran 12 15 17 20 25,25,5500,1
230103C14FMP3J,2023-01-03 09:52,Media tanam pasir malang hitam kasar 1kg,,3000,1
230104EXB86ATS,2023-01-04 13:40,500GR PUPUK KOMPOS ORGANIK MERK ALAM STAR,,1980,2
